Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
257,FM 2222 RD / MC NEIL DR,TURNED_ON,,Sarix,LOC16-004065,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,10100,FM 2222 RD,,10000,MC NEIL DR,,5147094,,"(30.3920841, -97.8351898)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.8351898,30.3920841,,http://162.89.4.145/CCTVImages/CCTV257.jpg
259,DESSAU RD / PARMER LN,TURNED_ON,,Sarix,LOC16-004075,,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,12200,DESSAU RD,,1601,PARMER LN,,5166307,,"(30.3870049, -97.6485367)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6485367,30.3870049,,http://162.89.4.145/CCTVImages/CCTV259.jpg
260,CAPITAL OF TEXAS HWY / WESTLAKE DR,TURNED_ON,,Sarix,LOC16-004095,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3700,CAPITAL OF TEXAS HWY,,4300,WESTLAKE DR,,5149583,,"(30.3352509, -97.8062515)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.8062515,30.3352509,,http://162.89.4.145/CCTVImages/CCTV260.jpg
261,SPICEWOOD SPRINGS RD / FOUR IRON DR,TURNED_ON,,Sarix,LOC16-004120,,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,8551,SPICEWOOD SPRINGS RD,,11600,FOUR IRON DR,,5151885,,"(30.4316254, -97.7782974)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7782974,30.4316254,,http://162.89.4.145/CCTVImages/CCTV261.jpg
263,CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (WEST),TURNED_ON,,Sarix,LOC16-004170,WEST,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,8000,CAPITAL OF TEXAS HWY,,5401,SPICEWOOD SPRINGS RD,,5152791,01/17/2018 04:04:00 AM +0000,"(30.382658, -97.7713623)",ONLINE,01/23/2018 03:30:00 PM +0000,-97.7713623,30.382658,,http://162.89.4.145/CCTVImages/CCTV263.jpg
264,CAPITAL OF TEXAS HWY / LAKEWOOD DR,TURNED_ON,,Sarix,LOC16-004175,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,6822,CAPITAL OF TEXAS HWY,,7200,LAKEWOOD DR,,5151320,,"(30.3716736, -97.7856598)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7856598,30.3716736,,http://162.89.4.145/CCTVImages/CCTV264.jpg
265,CAPITAL OF TEXAS HWY / GREAT HILLS TRL,TURNED_ON,,Sarix,LOC16-004180,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,8400,CAPITAL OF TEXAS HWY,,8901,GREAT HILLS TRL,,5154176,,"(30.3881397, -97.7598343)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7598343,30.3881397,,http://162.89.4.145/CCTVImages/CCTV265.jpg
267,CAPITAL OF TEXAS HWY / COURTYARD DR,TURNED_ON,,Sarix,LOC16-004195,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,5409,CAPITAL OF TEXAS HWY,,5400,COURTYARD DR,,5150534,,"(30.352457, -97.7952881)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7952881,30.352457,,http://162.89.4.145/CCTVImages/CCTV267.jpg
268,CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,TURNED_ON,,Sarix,LOC16-004225,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,9530,CAPITAL OF TEXAS HWY,,9800,RESEARCH BLVD SVRD,,5156010,,"(30.3892517, -97.7457657)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7457657,30.3892517,,http://162.89.4.145/CCTVImages/CCTV268.jpg
270,ROSS RD / THOME VALLEY DR,TURNED_ON,,Sarix,LOC16-004255,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,5310,ROSS RD,,12700,THOME VALLEY DR,,5168145,,"(30.1740685, -97.6202011)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6202011,30.1740685,,http://162.89.4.145/CCTVImages/CCTV270.jpg
271,CAPITAL OF TEXAS HWY / PASCAL LN,TURNED_ON,,Sarix,LOC16-004265,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,1000,CAPITAL OF TEXAS HWY,,2,PASCAL LN,,5148102,,"(30.3154545, -97.8260498)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.8260498,30.3154545,,http://162.89.4.145/CCTVImages/CCTV271.jpg
272,ANDERSON MILL RD / SPICEWOOD PKWY,TURNED_ON,,Sarix,LOC16-004280,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10407,ANDERSON MILL RD,,11610,SPICEWOOD PKWY,,5149246,,"(30.4471569, -97.8072357)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.8072357,30.4471569,,http://162.89.4.145/CCTVImages/CCTV272.jpg
276,SH 71  / 973 RD,TURNED_ON,09/27/2017,Sarix,LOC16-004320,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,3228,SH 71,,3301,FM 973 RD,,5167205,,"(30.2023029, -97.6377563)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6377563,30.2023029,,http://162.89.4.145/CCTVImages/CCTV276.jpg
258,FM 2222 RD / RIVER PLACE BLVD,TURNED_ON,03/20/2018,Sarix,LOC16-004070,,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,10600,FM 2222 RD,,6701,RIVER PLACE BLVD,,5146187,,"(30.3945255, -97.8455124)",ONLINE,03/21/2018 01:30:00 PM +0000,-97.8455124,30.3945255,,http://162.89.4.145/CCTVImages/CCTV258.jpg
262,5501 BLK MC NEIL DR (MCNEIL HIGH SCHOOL),TURNED_ON,08/11/2017,Sarix,LOC16-004125,MCNEIL HIGH SCHOOL,NORTHWEST,,AUSTIN 2 MILE ETJ,ROADWAY,,,5501,MC NEIL DR,,,,,,,"(30.4473038, -97.7313156)",ONLINE,03/30/2018 08:30:00 AM +0000,-97.7313156,30.4473038,,http://162.89.4.145/CCTVImages/CCTV262.jpg
274,CAPITAL OF TEXAS HWY / WALSH TARLTON LN,TURNED_ON,,Sarix,LOC16-004310,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2430,CAPITAL OF TEXAS HWY,,2715,WALSH TARLTON LN,,5149237,,"(30.2579861, -97.8122482)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8122482,30.2579861,,http://162.89.4.145/CCTVImages/CCTV274.jpg
273,FM 620 RD / 2222 RD,TURNED_ON,,Sarix,LOC16-004300,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,7100,FM 620 RD,,10801,FM 2222 RD,,5145335,,"(30.4036922, -97.8540649)",ONLINE,04/03/2018 08:30:00 AM +0000,-97.8540649,30.4036922,,http://162.89.4.145/CCTVImages/CCTV273.jpg
281,PARMER LN / AVERY RANCH BLVD,TURNED_ON,02/01/2018,Sarix,LOC16-004400,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10223,PARMER LN,,15001,AVERY RANCH BLVD,,5151987,,"(30.4980755, -97.7756653)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7756653,30.4980755,,http://162.89.4.145/CCTVImages/CCTV281.jpg
284,CAMERON RD / RUNDBERG LN,TURNED_ON,,Sarix,LOC16-004690,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,9210,CAMERON RD,,1414,RUNDBERG LN,,5164535,,"(30.3507729, -97.675972)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.675972,30.3507729,,http://162.89.4.145/CCTVImages/CCTV284.jpg
286,IH 35 SVRD / 32ND ST,TURNED_ON,,Axis,LOC16-004800,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,3109,IH 35 SVRD,,1034,32ND ST,,5159577,,"(30.2890625, -97.723053)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.723053,30.2890625,,http://162.89.4.145/CCTVImages/CCTV286.jpg
287,IH 35 SVRD / 32ND ST,TURNED_ON,,Sarix,LOC16-004800,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,3109,IH 35 SVRD,,1034,32ND ST,,5159577,,"(30.2890625, -97.723053)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.723053,30.2890625,,http://162.89.4.145/CCTVImages/CCTV287.jpg
288,CAPITAL OF TEXAS HWY / 2222 RD,TURNED_ON,,Sarix,LOC16-004845,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,5800,CAPITAL OF TEXAS HWY,,5721,FM 2222 RD,,5150922,,"(30.359251, -97.7905273)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7905273,30.359251,,http://162.89.4.145/CCTVImages/CCTV288.jpg
290,HUNTERS CHASE DR / POND SPRINGS RD,TURNED_ON,,Sarix,LOC16-004880,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12100,HUNTERS CHASE DR,,12918,POND SPRINGS RD,,5152400,,"(30.4414482, -97.7734146)",ONLINE,02/09/2018 03:30:00 PM +0000,-97.7734146,30.4414482,,http://162.89.4.145/CCTVImages/CCTV290.jpg
291,BRAZOS ST / 3RD ST,TURNED_ON,,Sarix,LOC16-004935,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300,BRAZOS ST,,100,3RD ST,,5157052,,"(30.2648773, -97.7425079)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7425079,30.2648773,,http://162.89.4.145/CCTVImages/CCTV291.jpg
292,24TH ST / NUECES ST,TURNED_ON,01/18/2017,Sarix,LOC16-000155,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,511,24TH ST,,2300,NUECES ST,,5156755,,"(30.2878265, -97.74366)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.74366,30.2878265,,http://162.89.4.145/CCTVImages/CCTV292.jpg
293,24TH ST / NUECES ST,TURNED_ON,01/17/2017,Sarix,LOC16-000105,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,511,24TH ST,,2400,NUECES ST,,5156836,,"(30.2878284, -97.7431412)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7431412,30.2878284,,http://162.89.4.145/CCTVImages/CCTV293.jpg
294,ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),TURNED_ON,01/18/2017,Spectra Enhanced,LOC16-004885,OLSON DR,NORTHWEST,6,AUSTIN FULL PURPOSE,BUILDING,,,10200,ANDERSON MILL RD,,11800,MILLWRIGHT PKWY,OLSON DR,5149515,01/18/2017 08:45:00 PM +0000,"(30.4471645, -97.8040161)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.8040161,30.4471645,,http://162.89.4.145/CCTVImages/CCTV294.jpg
296,7TH ST / RED RIVER ST,TURNED_ON,05/12/2017,Spectra Enhanced,LOC16-001450,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,500,7TH ST,,700,RED RIVER ST,,5157893,,"(30.2674026, -97.7368164)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7368164,30.2674026,,http://162.89.4.145/CCTVImages/CCTV296.jpg
297,FM 2222 RD / MOUNT BONNELL RD,TURNED_ON,05/12/2017,Spectra Enhanced,LOC16-005530,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,4600,FM 2222 RD,,5600,MOUNT BONNELL RD,,5152094,,"(30.341, -97.779)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.779,30.341,,http://162.89.4.145/CCTVImages/CCTV297.jpg
299,LAMAR BLVD / YAGER LN,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-002620,,NORTHEAST,7,AUSTIN FULL PURPOSE,BUILDING,,,12250,LAMAR BLVD,,501,YAGER LN,,5164083,12/28/2016 04:22:00 PM +0000,"(30.4017849, -97.6791687)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6791687,30.4017849,,http://162.89.4.145/CCTVImages/CCTV299.jpg
301,LAMAR BLVD / LONGSPUR BLVD,DESIRED,,,LOC16-002995,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,9800,LAMAR BLVD,,401,LONGSPUR BLVD,,5162396,12/28/2016 04:23:00 PM +0000,"(30.3673611, -97.6945877)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6945877,30.3673611,,http://162.89.4.145/CCTVImages/CCTV301.jpg
295,CONGRESS AVE / WILLIAM CANNON DR,TURNED_ON,03/01/2017,Spectra Enhanced,LOC16-002015,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6400,CONGRESS AVE,,100,WILLIAM CANNON DR,,5152526,,"(30.1930141, -97.7788773)",ONLINE,03/28/2018 01:30:00 PM +0000,-97.7788773,30.1930141,,http://162.89.4.145/CCTVImages/CCTV295.jpg
277,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TURNED_ON,,Sarix,LOC16-004345,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3511,CAPITAL OF TEXAS HWY,,3445,MOPAC EXPY SVRD,,5149983,,"(30.2477283, -97.8040085)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8040085,30.2477283,,http://162.89.4.145/CCTVImages/CCTV277.jpg
280,FM 620 RD / BOULDER LN (North),TURNED_ON,,Sarix,LOC16-004380,North,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10443,FM 620 RD,,11700,BOULDER LN,,5147160,,"(30.4434834, -97.8331299)",ONLINE,04/03/2018 08:30:00 AM +0000,-97.8331299,30.4434834,,http://162.89.4.145/CCTVImages/CCTV280.jpg
302,LAMAR BLVD / PAYTON GIN RD,DESIRED,,,LOC16-002325,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,8900,LAMAR BLVD,,801,PAYTON GIN RD,,5161813,,"(30.3576469, -97.7001114)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7001114,30.3576469,,http://162.89.4.145/CCTVImages/CCTV302.jpg
303,LAMAR BLVD / THURMOND ST,DESIRED,,,LOC16-002320,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,8500,LAMAR BLVD,,801,THURMOND ST,,5161271,12/28/2016 04:19:00 PM +0000,"(30.3533516, -97.7056351)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7056351,30.3533516,,http://162.89.4.145/CCTVImages/CCTV303.jpg
304,LAMAR BLVD / ST JOHNS AVE,DESIRED,,,LOC16-000050,,NORTHEAST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,7200,LAMAR BLVD,,613,ST JOHNS AVE,,5160009,,"(30.339407, -97.7178421)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7178421,30.339407,,http://162.89.4.145/CCTVImages/CCTV304.jpg
305,LAMAR BLVD / DENSON DR,DESIRED,,,LOC16-000025,,NORTHEAST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,6203,LAMAR BLVD,,701,DENSON DR,,5159402,,"(30.3303776, -97.7235413)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7235413,30.3303776,,http://162.89.4.145/CCTVImages/CCTV305.jpg
306,LAMAR BLVD / BRENTWOOD ST,DESIRED,,,LOC16-000030,,NORTHEAST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,6600,LAMAR BLVD,,801,BRENTWOOD ST,,5159639,,"(30.3339996, -97.7212448)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7212448,30.3339996,,http://162.89.4.145/CCTVImages/CCTV306.jpg
307,LAMAR BLVD / MORROW ST,DESIRED,,,LOC16-002310,,NORTHEAST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,7500,LAMAR BLVD,,701,MORROW ST,,5160315,,"(30.3439732, -97.7149658)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7149658,30.3439732,,http://162.89.4.145/CCTVImages/CCTV307.jpg
308,LAMAR BLVD / NORTH LOOP BLVD,DESIRED,,,LOC16-000015,,NORTHEAST,"7,9",AUSTIN FULL PURPOSE,ROADWAY,,,5200,LAMAR BLVD,,801,NORTH LOOP BLVD,,5158745,,"(30.3210888, -97.729393)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.729393,30.3210888,,http://162.89.4.145/CCTVImages/CCTV308.jpg
310,LAMAR BLVD / 47TH ST (Triangle / State Offices),DESIRED,,,LOC16-004995,Triangle / State Offices,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,4601,LAMAR BLVD,,800,47TH ST,,5158123,,"(30.31604, -97.7341919)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7341919,30.31604,,http://162.89.4.145/CCTVImages/CCTV310.jpg
311,LAMAR BLVD / 40TH ST,DESIRED,,,LOC16-001000,,CENTRAL,"10,9",AUSTIN FULL PURPOSE,ROADWAY,,,3912,LAMAR BLVD,,1001,40TH ST,,5157046,,"(30.3078613, -97.7413864)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7413864,30.3078613,,http://162.89.4.145/CCTVImages/CCTV311.jpg
312,LAMAR BLVD / 31ST ST,DESIRED,,,LOC16-005155,,CENTRAL,"10,9",AUSTIN FULL PURPOSE,ROADWAY,,,3006,LAMAR BLVD,,907,31ST ST,,5156307,,"(30.3004322, -97.7461166)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7461166,30.3004322,,http://162.89.4.145/CCTVImages/CCTV312.jpg
313,LAMAR BLVD / 34TH ST,DESIRED,,,LOC16-000520,,CENTRAL,"10,9",AUSTIN FULL PURPOSE,ROADWAY,,,3400,LAMAR BLVD,,1001,34TH ST,,5156542,,"(30.3027, -97.7447128)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7447128,30.3027,,http://162.89.4.145/CCTVImages/CCTV313.jpg
314,LAMAR BLVD / 9TH ST,DESIRED,,,LOC16-000635,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600,LAMAR BLVD,,1001,9TH ST,,5155448,,"(30.2739487, -97.7527771)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7527771,30.2739487,,http://162.89.4.145/CCTVImages/CCTV314.jpg
315,CESAR CHAVEZ ST / B R REYNOLDS DR,DESIRED,,,LOC16-001130,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1000,CESAR CHAVEZ ST,,100,B R REYNOLDS DR,,5154951,,"(30.266964, -97.7570953)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7570953,30.266964,,http://162.89.4.145/CCTVImages/CCTV315.jpg
316,LAMAR BLVD / TREADWELL ST,DESIRED,,,LOC16-000625,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,800,LAMAR BLVD,,1301,TREADWELL ST,,5154433,,"(30.256052, -97.7614899)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7614899,30.256052,,http://162.89.4.145/CCTVImages/CCTV316.jpg
317,LAMAR BLVD / HETHER ST,DESIRED,,,LOC16-000605,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2000,LAMAR BLVD,,1401,HETHER ST,,5153644,,"(30.2494106, -97.7674408)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7674408,30.2494106,,http://162.89.4.145/CCTVImages/CCTV317.jpg
319,MANCHACA RD / PRATHER LN (Ann Richard's School),DESIRED,,,LOC16-005150,Ann Richard's School,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3728,MANCHACA RD,,2001,PRATHER LN,,5151650,,"(30.2339172, -97.7857132)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7857132,30.2339172,,http://162.89.4.145/CCTVImages/CCTV319.jpg
321,MANCHACA RD / JONES RD,DESIRED,,,LOC16-000945,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,5100,MANCHACA RD,,2001,JONES RD,,5150932,,"(30.2207584, -97.7940674)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7940674,30.2207584,,http://162.89.4.145/CCTVImages/CCTV321.jpg
325,BRAKER LN / DESSAU RD,TURNED_ON,12/20/2017,Spectra Enhanced,LOC16-002580,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1301,BRAKER LN,,11300,DESSAU RD,,5165334,,"(30.3724384, -97.6657333)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6657333,30.3724384,,http://162.89.4.145/CCTVImages/CCTV325.jpg
326,CAMERON RD / CROSS PARK DR,TURNED_ON,09/14/2017,Spectra Enhanced,LOC16-004650,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,8700,CAMERON RD,,8704,CROSS PARK DR,,5164317,,"(30.3439808, -97.6783371)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6783371,30.3439808,,http://162.89.4.145/CCTVImages/CCTV326.jpg
329,CAMERON RD / MC KIE DR,TURNED_ON,07/31/2017,Spectra Enhanced,LOC16-004625,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,7300,CAMERON RD,,1306,MC KIE DR,,5162968,,"(30.3290386, -97.6904068)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6904068,30.3290386,,http://162.89.4.145/CCTVImages/CCTV329.jpg
330,CAMERON RD / ST JOHNS AVE,TURNED_ON,09/24/2016,Spectra Enhanced,LOC16-003265,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,7200,CAMERON RD,,1400,ST JOHNS AVE,,5162779,,"(30.3260517, -97.6923065)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6923065,30.3260517,,http://162.89.4.145/CCTVImages/CCTV330.jpg
331,CAMERON RD / CAMINO LA COSTA,DESIRED,,,LOC16-005465,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,6900,CAMERON RD,,1300,CAMINO LA COSTA,,5162654,,"(30.323827, -97.6935791)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6935791,30.323827,,http://162.89.4.145/CCTVImages/CCTV331.jpg
332,CAMERON RD / 290 HWY SVRD,DESIRED,,,LOC16-003215,,NORTHEAST,"4,1",AUSTIN FULL PURPOSE,ROADWAY,,,6313,CAMERON RD,,6400,US 290 HWY SVRD,,5162397,,"(30.3207817, -97.6958618)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6958618,30.3207817,,http://162.89.4.145/CCTVImages/CCTV332.jpg
333,CAMERON RD / BRIARCLIFF BLVD,DESIRED,,,LOC16-003220,,NORTHEAST,"4,1",AUSTIN FULL PURPOSE,ROADWAY,,,6000,CAMERON RD,,1300,BRIARCLIFF BLVD,,5161995,,"(30.3172894, -97.6996155)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6996155,30.3172894,,http://162.89.4.145/CCTVImages/CCTV333.jpg
334,CAMERON RD / 53RD ST,DESIRED,,,LOC16-004960,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,5300,CAMERON RD,,1108,53RD ST,,5161146,,"(30.31062051, -97.70809936)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.70809936,30.31062051,,http://162.89.4.145/CCTVImages/CCTV334.jpg
336,MARTIN LUTHER KING JR BLVD / COMAL ST,DESIRED,,,LOC16-002875,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1500,MARTIN LUTHER KING JR BLVD,,1900,COMAL ST,,5159381,,"(30.2791042, -97.7251358)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7251358,30.2791042,,http://162.89.4.145/CCTVImages/CCTV336.jpg
337,MARTIN LUTHER KING JR BLVD / ALEXANDER AVE,DESIRED,,,LOC16-004520,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,2809,MARTIN LUTHER KING JR BLVD,,1900,ALEXANDER AVE,,5161088,,"(30.2817059, -97.7094574)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7094574,30.2817059,,http://162.89.4.145/CCTVImages/CCTV337.jpg
338,MARTIN LUTHER KING JR BLVD / E M FRANKLIN AVE,DESIRED,,,LOC16-004190,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,3600,MARTIN LUTHER KING JR BLVD,,2000,E M FRANKLIN AVE,,5162491,,"(30.2837296, -97.6960907)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6960907,30.2837296,,http://162.89.4.145/CCTVImages/CCTV338.jpg
339,MARTIN LUTHER KING JR BLVD / TANNEHILL LN,DESIRED,,,LOC16-004105,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,5600,MARTIN LUTHER KING JR BLVD,,4800,TANNEHILL LN,,5165251,,"(30.2863102, -97.6694107)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6694107,30.2863102,,http://162.89.4.145/CCTVImages/CCTV339.jpg
340,FM 969 RD / CRAIGWOOD DR,DESIRED,,,LOC16-003250,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6311,FM 969 RD,,4900,CRAIGWOOD DR,,5165822,,"(30.2847252, -97.6598206)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6598206,30.2847252,,http://162.89.4.145/CCTVImages/CCTV340.jpg
341,5TH ST / CAMPBELL ST,DESIRED,,,LOC16-002815,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1600,5TH ST,,500,CAMPBELL ST,,5153901,,"(30.2748566, -97.7648392)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7648392,30.2748566,,http://162.89.4.145/CCTVImages/CCTV341.jpg
342,6TH ST / CAMPBELL ST,DESIRED,,,LOC16-001015,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1600,6TH ST,,500,CAMPBELL ST,,5153995,,"(30.2757683, -97.7642212)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7642212,30.2757683,,http://162.89.4.145/CCTVImages/CCTV342.jpg
343,5TH ST / PRESSLER ST,DESIRED,,,LOC16-004680,,CENTRAL,9,AUSTIN FULL PURPOSE,BUILDING,,,1400,5TH ST,,500,PRESSLER ST,,5154542,02/15/2017 09:18:00 PM +0000,"(30.272729, -97.760832)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.760832,30.272729,,http://162.89.4.145/CCTVImages/CCTV343.jpg
344,6TH ST / PRESSLER ST,DESIRED,,,LOC16-004730,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1300,6TH ST,,600,PRESSLER ST,,5154542,,"(30.273898, -97.760207)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.760207,30.273898,,http://162.89.4.145/CCTVImages/CCTV344.jpg
345,6TH ST / BLANCO ST,DESIRED,,,LOC16-001610,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1135,6TH ST,,600,BLANCO ST,,5154932,,"(30.2727489, -97.7571259)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7571259,30.2727489,,http://162.89.4.145/CCTVImages/CCTV345.jpg
